"Date","Source","Actor","IOCType","IOCValue","Context","Link"
"2025-10-03 03:05:15 UTC","ThreatFox","Earth Krahang","IP","20.164.167.146:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-03 03:05:13 UTC","ThreatFox","Earth Krahang","IP","45.10.59.227:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-03 03:05:11 UTC","ThreatFox","Earth Krahang","IP","98.70.241.192:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-03 03:05:08 UTC","ThreatFox","Earth Krahang","IP","4.228.40.142:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-03 03:05:06 UTC","ThreatFox","Earth Krahang","IP","57.182.63.219:445","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-03 03:04:51 UTC","ThreatFox","Earth Krahang","IP","57.182.63.219:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-10-03 03:04:49 UTC","ThreatFox","Earth Krahang","IP","40.66.48.54:4443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:01:19 UTC","ThreatFox","Earth Krahang","IP","47.89.173.214:81","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:01:02 UTC","ThreatFox","Earth Krahang","IP","52.179.94.192:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:55 UTC","ThreatFox","Earth Krahang","IP","38.55.198.236:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:53 UTC","ThreatFox","Earth Krahang","IP","49.128.218.209:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:50 UTC","ThreatFox","Earth Krahang","IP","115.190.149.87:24444","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:48 UTC","ThreatFox","Earth Krahang","IP","45.207.194.238:50050","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:39 UTC","ThreatFox","Earth Krahang","IP","191.235.236.186:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:35 UTC","ThreatFox","Earth Krahang","IP","173.44.141.108:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:28 UTC","ThreatFox","Earth Krahang","IP","115.159.210.123:50050","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-30 16:00:26 UTC","ThreatFox","Earth Krahang","IP","121.43.26.174:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-29 06:11:55 UTC","ThreatFox","Earth Krahang","IP","47.121.31.109:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-29 06:11:40 UTC","ThreatFox","Earth Krahang","IP","1.54.147.224:8000","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-29 06:11:39 UTC","ThreatFox","Earth Krahang","IP","98.81.244.133:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:42 UTC","ThreatFox","Earth Krahang","IP","47.92.102.14:8003","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:42 UTC","ThreatFox","Earth Krahang","IP","101.126.23.74:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:41 UTC","ThreatFox","Earth Krahang","IP","123.129.229.135:53389","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:41 UTC","ThreatFox","Earth Krahang","IP","196.251.115.35:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:41 UTC","ThreatFox","Earth Krahang","IP","123.129.229.135:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:41 UTC","ThreatFox","Earth Krahang","IP","149.104.31.63:8334","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:41 UTC","ThreatFox","Earth Krahang","IP","43.139.5.84:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:40 UTC","ThreatFox","Earth Krahang","IP","192.227.235.212:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:40 UTC","ThreatFox","Earth Krahang","IP","8.130.108.245:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:39 UTC","ThreatFox","Earth Krahang","IP","137.184.53.6:17882","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:39 UTC","ThreatFox","Earth Krahang","IP","39.100.74.113:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:39 UTC","ThreatFox","Earth Krahang","IP","77.37.65.187:8888","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:39 UTC","ThreatFox","Earth Krahang","IP","144.91.99.195:8000","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:38 UTC","ThreatFox","Earth Krahang","IP","196.251.70.112:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:38 UTC","ThreatFox","Earth Krahang","IP","8.141.120.99:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:37 UTC","ThreatFox","Earth Krahang","IP","4.201.106.183:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:37 UTC","ThreatFox","Earth Krahang","IP","172.210.138.76:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:37 UTC","ThreatFox","Earth Krahang","IP","8.155.42.155:30001","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:36 UTC","ThreatFox","Earth Krahang","IP","47.96.123.15:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:36 UTC","ThreatFox","Earth Krahang","IP","8.155.42.155:30000","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:36 UTC","ThreatFox","Earth Krahang","IP","134.209.22.212:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:36 UTC","ThreatFox","Earth Krahang","IP","128.1.40.187:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:35 UTC","ThreatFox","Earth Krahang","IP","159.223.41.3:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:35 UTC","ThreatFox","Earth Krahang","IP","42.51.34.56:28011","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:35 UTC","ThreatFox","Earth Krahang","IP","193.233.244.34:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:35 UTC","ThreatFox","Earth Krahang","IP","193.233.244.34:4433","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:35 UTC","ThreatFox","Earth Krahang","IP","8.155.46.242:19284","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:34 UTC","ThreatFox","Earth Krahang","IP","101.201.124.206:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:34 UTC","ThreatFox","Earth Krahang","IP","23.226.130.224:7443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:34 UTC","ThreatFox","Earth Krahang","IP","61.111.244.197:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:33 UTC","ThreatFox","Earth Krahang","IP","38.38.251.33:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:33 UTC","ThreatFox","Earth Krahang","IP","39.100.70.170:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:33 UTC","ThreatFox","Earth Krahang","IP","166.88.141.79:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:33 UTC","ThreatFox","Earth Krahang","IP","106.75.13.123:18080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:32 UTC","ThreatFox","Earth Krahang","IP","154.92.15.229:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:32 UTC","ThreatFox","Earth Krahang","IP","8.152.198.50:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:31 UTC","ThreatFox","Earth Krahang","IP","106.75.14.190:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:31 UTC","ThreatFox","Earth Krahang","IP","47.98.140.60:50050","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:30 UTC","ThreatFox","Earth Krahang","IP","34.45.14.108:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:30 UTC","ThreatFox","Earth Krahang","IP","52.87.159.219:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:29 UTC","ThreatFox","Earth Krahang","IP","18.206.39.157:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:29 UTC","ThreatFox","Earth Krahang","IP","117.158.148.164:8000","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:29 UTC","ThreatFox","Earth Krahang","IP","13.222.23.35:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:28 UTC","ThreatFox","Earth Krahang","IP","107.20.74.120:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:28 UTC","ThreatFox","Earth Krahang","IP","54.90.191.76:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:28 UTC","ThreatFox","Earth Krahang","IP","68.183.43.104:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:27 UTC","ThreatFox","Earth Krahang","IP","123.207.52.54:6443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:26 UTC","ThreatFox","Earth Krahang","IP","3.230.127.245:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:26 UTC","ThreatFox","Earth Krahang","IP","45.204.197.239:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:25 UTC","ThreatFox","Earth Krahang","IP","98.84.141.121:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-28 15:48:24 UTC","ThreatFox","Earth Krahang","IP","103.80.17.107:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-27 03:30:20","MalwareBazaar","Earth Krahang","SHA256","ed8f995184e5d9e36f6ed292aa08f28a361aaf906a0346f0325be7d29556708f","signature=Cobalt Strike; file=福建恒安集团-2025年工建生产耗材及备品采购项目公开询价文件.exe (tag=Cobalt Strike)",
"2025-09-19 11:27:50","MalwareBazaar","Earth Krahang","SHA256","d3db55cd5677b176eb837a536b53ed8c5eabbfd68f64b88dd083dc9ce9ffb64e","signature=Cobalt Strike; file=d3db55cd5677b176eb837a536b53ed8c5eabbfd68f64b88dd083dc9ce9ffb64e (tag=Cobalt Strike)",""
"2025-09-15 03:35:34 UTC","ThreatFox","Earth Krahang","IP","149.104.26.156:2096","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-15 03:35:33 UTC","ThreatFox","Earth Krahang","IP","83.229.121.82:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-15 03:35:30 UTC","ThreatFox","Earth Krahang","IP","103.124.105.209:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-12 09:05:03 UTC","ThreatFox","Earth Krahang","IP","5.8.71.125:8110","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:38:29 UTC","ThreatFox","Earth Krahang","IP","47.89.173.214:801","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:38:28 UTC","ThreatFox","Earth Krahang","IP","47.89.173.214:82","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:38:28 UTC","ThreatFox","Earth Krahang","IP","47.89.173.214:83","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:38:23 UTC","ThreatFox","Earth Krahang","IP","173.44.62.110:44330","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:38:22 UTC","ThreatFox","Earth Krahang","IP","38.207.178.63:4433","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:37:50 UTC","ThreatFox","Earth Krahang","IP","36.133.13.147:8001","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-11 13:37:46 UTC","ThreatFox","Earth Krahang","IP","47.76.245.206:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:37:40 UTC","ThreatFox","Earth Krahang","IP","202.146.218.74:14250","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:37:37 UTC","ThreatFox","Earth Krahang","IP","138.124.15.54:63798","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:37:29 UTC","ThreatFox","Earth Krahang","IP","120.48.25.39:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-11 13:37:23 UTC","ThreatFox","Earth Krahang","IP","39.97.161.126:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:37:22 UTC","ThreatFox","Earth Krahang","IP","45.115.236.152:60080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-11 13:37:16 UTC","ThreatFox","Earth Krahang","IP","84.21.172.89:57843","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:37:15 UTC","ThreatFox","Earth Krahang","IP","91.208.162.61:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:36:49 UTC","ThreatFox","Earth Krahang","IP","181.174.164.233:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:36:45 UTC","ThreatFox","Earth Krahang","IP","47.107.136.106:3389","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:36:32 UTC","ThreatFox","Earth Krahang","IP","59.110.7.32:17777","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-11 13:36:16 UTC","ThreatFox","Earth Krahang","IP","106.52.208.143:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-11 13:36:04 UTC","ThreatFox","Earth Krahang","IP","115.159.92.22:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-11 13:35:58 UTC","ThreatFox","Earth Krahang","IP","61.135.130.179:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-11 13:35:50 UTC","ThreatFox","Earth Krahang","IP","218.30.103.232:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 13:41:06","MalwareBazaar","Earth Krahang","SHA256","9089449f924cdfa352c72baef5aec7459fd3dcaf01427efe07f387272968703e","signature=Cobalt Strike; file=LoggingPlatform.dll (tag=Cobalt Strike)",""
"2025-09-10 12:32:38 UTC","ThreatFox","Earth Krahang","IP","44.211.161.50:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 11:08:43 UTC","ThreatFox","Earth Krahang","IP","104.168.4.162:8090","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-10 09:48:16 UTC","ThreatFox","Earth Krahang","IP","103.171.35.66:6443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-10 09:47:51 UTC","ThreatFox","Earth Krahang","IP","212.50.235.174:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:47:49 UTC","ThreatFox","Earth Krahang","IP","47.237.153.181:2096","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-10 09:47:42 UTC","ThreatFox","Earth Krahang","IP","156.255.3.247:2096","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:46:59 UTC","ThreatFox","Earth Krahang","IP","34.19.22.113:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:46:54 UTC","ThreatFox","Earth Krahang","IP","170.106.110.135:21950","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:45:46 UTC","ThreatFox","Earth Krahang","IP","103.164.81.113:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:45:16 UTC","ThreatFox","Earth Krahang","IP","120.24.169.38:80","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:45:14 UTC","ThreatFox","Earth Krahang","IP","107.173.127.60:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-10 09:44:43 UTC","ThreatFox","Earth Krahang","IP","8.155.166.46:4839","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:44:41 UTC","ThreatFox","Earth Krahang","IP","8.155.166.46:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:44:14 UTC","ThreatFox","Earth Krahang","IP","1.92.98.86:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-10 09:44:00 UTC","ThreatFox","Earth Krahang","IP","137.220.134.251:61010","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:43:58 UTC","ThreatFox","Earth Krahang","IP","124.160.46.2:5005","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:42:48 UTC","ThreatFox","Earth Krahang","IP","20.159.97.241:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:42:41 UTC","ThreatFox","Earth Krahang","IP","44.204.84.131:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-10 09:41:49 UTC","ThreatFox","Earth Krahang","IP","54.80.217.91:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:41:47 UTC","ThreatFox","Earth Krahang","IP","34.227.20.238:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:41:45 UTC","ThreatFox","Earth Krahang","IP","172.93.189.159:65133","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-09-10 09:41:43 UTC","ThreatFox","Earth Krahang","IP","52.91.194.37:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:41:32 UTC","ThreatFox","Earth Krahang","IP","1.117.72.154:8887","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:40:40 UTC","ThreatFox","Earth Krahang","IP","62.11.131.58:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:40:34 UTC","ThreatFox","Earth Krahang","IP","3.85.18.9:8080","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-10 09:40:27 UTC","ThreatFox","Earth Krahang","IP","20.33.10.70:8443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-09-03 05:42:25","MalwareBazaar","Earth Krahang","SHA256","b26458a0b60f4af597433fb7eff7b949ca96e59330f4e4bb85005e8bbcfa4f59","signature=FSCAN; file=f (tag=Fscan)",""
"2025-09-01 13:25:55","MalwareBazaar","Earth Krahang","SHA256","7776c5f9b8da80765619d8e8727a71c70563b2a0254b46820e4be8278a36857e","signature=; file=huawei.exe (tag=Fscan)",""
"2025-09-01 11:38:52","MalwareBazaar","Earth Krahang","SHA256","8c3613b51afb7a2410531d5abad8979e77b2f86d07a084453a191291e8517ab0","signature=Cobalt Strike; file=c.exe (tag=Cobalt Strike)",
"2025-08-24 17:37:54","MalwareBazaar","Earth Krahang","SHA256","b7c30801d6febaea892b7c62e725338fba7cb2a7d2ade94a451445b9351a4cee","signature=Cobalt Strike; file=Target.bat (tag=Cobalt Strike)",""
"2025-08-22 14:39:07","MalwareBazaar","Earth Krahang","SHA256","df2c202765b54d6b63787849abc9ff7a4967de00c55604d50cc3be61797ee286","signature=Cobalt Strike; file=beacon_x64.tar (tag=Cobalt Strike)",""
"2025-08-22 14:34:17","MalwareBazaar","Earth Krahang","SHA256","5af9607a3ca6bab4c9da25371e0b7fbd8f9d2eaa2e65672d4c831e4c1b405154","signature=Cobalt Strike; file=beacon_x64.ps1 (tag=Cobalt Strike)",
"2025-08-22 09:16:08 UTC","ThreatFox","Earth Krahang","IP","152.32.157.188:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",
"2025-08-22 09:15:51","MalwareBazaar","Earth Krahang","SHA256","3b5980c758bd61abaa4422692620104a81eefbf151361a1d8afe8e89bf38579d","signature=Cobalt Strike; file=mrasp86.dll (tag=Cobalt Strike)",
"2025-08-20 08:48:43","MalwareBazaar","Earth Krahang","SHA256","317f057e1d593b35eb9a63319e9cb210911f070f8d0ce97ec5944fe5ea602788","signature=Cobalt Strike; file=artifact_x64.exe (tag=Cobalt Strike)",
"2025-08-15 09:11:57 UTC","ThreatFox","Earth Krahang","IP","18.139.83.173:443","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-08-15 09:11:56 UTC","ThreatFox","Earth Krahang","IP","106.52.208.143:46000","threat=botnet_cc; malware=win.cobalt_strike (tag=Cobalt Strike)",""
"2025-08-14 07:40:36","MalwareBazaar","Earth Krahang","SHA256","1499b6fd1d73088070ab324b22f26e283c227fd0dc9249b7dd6fab46ff9ea23c","signature=Cobalt Strike; file=Df64.exe (tag=Cobalt Strike)",""
"2025-08-08 08:06:34","MalwareBazaar","Earth Krahang","SHA256","7142ab4c2a50a9c423200ac493fc32f5e2939a60028f84e75ef7661264c117eb","signature=Cobalt Strike; file=a.exe (tag=Cobalt Strike)",
"2025-07-22 19:41:18","MalwareBazaar","Earth Krahang","SHA256","bd41a5ae9d6a94c1903a8b85060ba381304ae08fe8b6ff3de15e61409cffc521","signature=Cobalt Strike; file=2025-07-12_980cc281d1bad4cc63e7cb74b42633e1_black-basta_luca-stealer.exe (tag=Cobalt Strike)",
"2025-07-14 08:44:32","MalwareBazaar","Earth Krahang","SHA256","f3d65e87993aef510da44f4c84b570492742cc89c1424b658d14574d546c5d76","signature=; file=bii.736883007.exe (tag=Cobalt Strike)",""
"2025-07-12","VirusTotal (Fallback)","Earth Krahang","SHA256","768b6bbd4c92fff862f30615c5333c06ba90cb8c3250ca9151c2ad6a018feb86","Text Match: Earth Krahang","https://www.virustotal.com/gui/file/768b6bbd4c92fff862f30615c5333c06ba90cb8c3250ca9151c2ad6a018feb86"
"2025-06-13 06:33:10","MalwareBazaar","Earth Krahang","SHA256","2b8d5dbbb5ed13472e66c3eaac1130b198bd3e6e457d5248965c707321a24746","signature=Cobalt Strike; file=powershell2.exe (tag=Cobalt Strike)",""
"2025-06-13 06:32:55","MalwareBazaar","Earth Krahang","SHA256","c182c97694e8cb1f8f96ec3cd51870f2905c0461edc2288f6fb79981a4980bb8","signature=Cobalt Strike; file=powershell.exe (tag=Cobalt Strike)",""
"2025-06-05 13:07:57","MalwareBazaar","Earth Krahang","SHA256","fbe8b5b1bb9bee5ea070457aac79101010a733c826ea123a1764d758558bfd7b","signature=Cobalt Strike; file=采购清单.scr (tag=Cobalt Strike)",
"2025-05-30 07:29:19","MalwareBazaar","Earth Krahang","SHA256","b9604c81f1270b3b2fe226962cb44736ab72e4f81848e62b27b7b1e047e3e120","signature=Cobalt Strike; file=msf.exe (tag=Cobalt Strike)",
"2025-05-07 23:58:55","MalwareBazaar","Earth Krahang","SHA256","78dcd1d9992452237c2e749471e2900f243f9c702be055f4e8bb8451145a4b3e","signature=Cobalt Strike; file=2025-05-07_ee472c4005206e69f92f23727ef0ed39_cobalt-strike (tag=Cobalt Strike)",
"2025-05-06 10:19:44","MalwareBazaar","Earth Krahang","SHA256","8807bc86f1b9f5c95aad815b7d9e291f8fb85ba362b15d5065d7db8db357e6fc","signature=Cobalt Strike; file=version.dll (tag=Cobalt Strike)",
"2025-04-22 17:09:11","MalwareBazaar","Earth Krahang","SHA256","32ef974a4d08ccc24e7a4b6dc924b7011d605af73eb91cca47ea8d5afe4072bb","signature=Cobalt Strike; file=32ef974a4d08ccc24e7a4b6dc924b7011d605af73eb91cca47ea8d5afe4072bb (tag=Cobalt Strike)",
"2025-04-21 08:04:20","MalwareBazaar","Earth Krahang","SHA256","3323348291bba8b6b57eb938fb9603a470015e7fe73f77590b15ecd8e317d314","signature=Cobalt Strike; file=3323348291bba8b6b57eb938fb9603a470015e7fe73f77590b15ecd8e317d314.exe (tag=Cobalt Strike)",""
"2025-04-15 11:32:16","MalwareBazaar","Earth Krahang","SHA256","52f176f048a45502d9cc9ba873a25c6589b5299e004cc432267a681ef3a84002","signature=CobaltStrike; file=atatv2.exe (tag=Cobalt Strike)",
"2025-03-26 11:13:51","MalwareBazaar","Earth Krahang","SHA256","b1b314dc47bdda305b0fffb6c445d4cead93b922c65991353972420d75b508ce","signature=Cobalt Strike; file=gkd.exe (tag=Cobalt Strike)",
"2025-03-26 11:13:49","MalwareBazaar","Earth Krahang","SHA256","a20af5fdd816b28f00ce68785953c522b7237c7d938f917e83d1891f32718d31","signature=Cobalt Strike; file=de.exe (tag=Cobalt Strike)",""
